,0,Variance_A_F,STD_T_L,FI_A_F,FI_A_V,FI_A_L,EN_A_F,EN_A_V,EN_A_L
11582,1,13797.36304,77.23451092,1.730823585,0.685909529,0.97455995,1938017,69588869,3528146
11583,1,394213.3611,135.59503469999999,5.148485987,1.939748197,1.938258646,28029839,87844647,7786961
11584,1,674208.49,119.93746740000002,2.518302979,0.297148093,1.9793191000000003,44692839,97379105,8973075
11585,1,296874.3711,140.9470063,1.332964158,0.294079587,1.8968536569999999,20414870,99089037,10008887
11586,1,507614.9023,145.85853640000002,0.881983355,0.292768227,2.242562805,33959936,107224561,8458897
11587,1,437326.6111,137.56058240000002,1.308959272,0.298296746,3.12065964,28913145,107793958,10803229
11588,1,200256.1111,177.2372939,2.875166304,1.316402398,1.127269141,14298393,82802082,4583295
11589,1,1241196.226,214.3452398,5.085218386,2.598029528,2.07702056,83267386,86021379,11803351
11590,1,677911.4961,134.4273408,2.383695758,0.35361776100000003,2.334657914,45082842,96766450,9664200
11591,1,602666.6697,163.36793380000003,1.516127814,0.289342437,5.331392775,41155125,112951048,22809368
11592,1,348662.4023,185.10758,1.225879894,0.24974338899999998,1.7756702690000001,24170800,110144528,9724484
11593,1,259161.4678,94.35860655,1.2882308009999999,0.263942424,1.5210073880000001,17692512,98258447,11398965
11594,1,349944.6943,146.7740802,1.6826712019999999,0.311148561,0.91391601,23431258,105558642,9009713
11595,1,389470.6853,90.07259307,4.405373473,1.901076455,1.547743574,25560337,78880583,6374528
11596,1,501707.0068,106.93222949999999,1.766591905,0.19985001600000002,2.5153885259999997,33610486,83337151,5978437
11597,1,236880.4834,138.89541930000001,0.7446415359999999,0.160567594,1.91557553,16280244,85952098,18029750
11598,1,503605.49,117.27178640000001,1.531736236,0.576143401,3.179256538,34320583,109351993,25569918
11599,1,4853.272461,33.72022703,2.075767253,0.287617907,1.4649358080000001,329310,68371362,2075113
11600,1,459.66381839999997,11.46494956,1.4160235190000001,0.206945388,0.18871395300000002,138401,67985884,1234579
11601,1,105502.6162,72.44210882,9.254204161,0.23534075699999998,5.218250523,6753144,70352416,2353241
11602,1,265897.3142,80.27209435,5.914162786,0.5258775960000001,3.4027724160000004,17061791,75339081,9096193
11603,1,65221.96851,41.54886701,25.69797595,0.170964079,1.0860483490000001,4180001,66274792,3590820
11604,1,17312.53491,61.06115659,2.388861856,0.232983518,2.706757723,1825623,65998541,6301748
11605,1,72494.27318999999,58.49886275,2.4288429259999997,0.156398846,1.34083159,4645091,67666395,3318895
11606,1,35877.08984,62.95410034,10.2182886,0.22109663699999998,3.7604598030000003,2740356,66889075,13203807
11607,1,172258.8711,60.54870965,4.529274163,0.198781686,3.31514585,11025498,69081131,10437085
11608,1,35717.967769999996,57.68890293,2.053177643,0.175496559,1.234288915,2307780,68221762,3530145
11609,1,168214.4939,60.23205248,3.8201532910000005,0.281815865,2.275807549,10948377,66807512,5284602
11610,1,1004783.902,149.36377769999999,2.390561074,1.116823218,10.47819588,65462870,102200731,30931431
11611,1,23314.89746,107.30564620000001,2.5170352080000002,0.121752802,7.681872726,2498664,67088636,6600639
11612,1,46613.42188,63.87325516,0.853396595,0.228356387,0.781339036,4411284,68755751,8915790
11613,1,115778.9961,79.54145318,0.8693101959999999,0.22801206300000001,0.300514908,7664376,71992298,3487727
11614,1,141271.6208,83.01436334,5.081424392,0.8645481279999999,0.64626352,9075655,86558706,6030709
11615,1,365555.94700000004,92.95576984,2.1968280669999998,0.634771224,1.2280032220000001,23640977,89182004,7459149
11616,1,474133.7725,135.9388506,0.834689858,0.246897547,1.7122048380000001,31636762,108484683,9458234
11617,1,10180.08765,48.47210206,0.6445505970000001,0.358857045,0.325312947,7596727,61269766,1141808
11618,1,10536.92358,42.93581692,0.711556086,0.35348191700000003,0.667424031,5039851,62615370,1783859
11619,1,364537.4648,73.98700662,2.834231903,0.24459237,3.211747987,23578900,67213319,5931217
11620,1,28111.038819999998,55.81840499,1.807498399,0.33354262,3.77140324,2612485,66846765,4806904
11621,1,33247.99609,70.23604002,10.00498891,0.797691486,7.1075796339999995,2454484,69218133,7357968
11622,1,206833.7773,75.38991742,9.628526607000001,0.503326449,9.509616617,13252124,71432698,8623723
11623,1,61710.4834,83.9116662,5.94801164,0.250639599,3.796674813,3996886,67555614,7637850
11624,1,48905.80859,72.89026829,5.735879102999999,0.588071645,5.483891241,3507582,64612390,10654068
11625,1,1619.8903810000002,30.76894979,0.886988303,0.206416491,0.23882494699999998,555089,66172652,2822391
11626,1,689.8398437999999,16.43749257,0.76661165,0.204538456,0.23346288,285722,66558598,2945741
11627,1,1276.3085939999999,16.91358436,0.416457921,0.201201734,0.24260940399999997,208064,66084392,3163941
11628,1,38338.71069,74.520772,9.301498485,0.274731891,1.629922111,2792547,68011911,7108238
11629,1,199656.7646,83.79253671,9.407037244,0.348016366,4.73974738,14055498,74675489,4644118
11630,1,310987.9509,105.16627340000002,1.447614458,0.8343866640000001,0.871130002,22045427,74215786,8766818
11631,1,128304.6094,77.3826165,1.683670065,0.27057628899999997,0.40158957700000003,10617096,67484996,2823365
11632,1,176164.4412,85.98791703,8.415799296,0.517652181,8.754959454,13940805,73773646,5988087
11633,1,81157.24609,65.39070527,1.0073061620000001,0.20382356399999998,0.8103605140000001,5795464,75416047,4626096
11634,1,899874.0583,176.17152230000002,5.373483906000001,0.573956705,2.571591793,58013303,98586368,12881860
11635,1,140325.585,75.11828563,13.94798671,0.32931048,2.248524822,10510388,67598176,4824475
11636,1,3140.339844,46.62780655,0.477758119,0.20959122600000002,0.41115959399999996,3493392,64135486,1849336
11637,1,262973.0603,95.23705903,11.03526283,0.661213215,1.4479147780000001,18822961,72727655,3991252
11638,1,479691.8201,94.84411553,1.323297549,0.511290652,3.568583315,32013879,91688939,7361773
11639,1,754589.2568,98.33931611,9.853338014,1.07723572,2.193013618,50032814,87714275,4134106
11640,1,21300.569340000002,77.41787483,1.54237234,0.36364551799999995,0.65841865,4977988,65880529,1915533
11641,1,324434.5693,67.48576239,1.351217305,0.446978298,0.803363883,24476178,79240660,3826910
11642,1,77666.92871000001,50.13176973,3.645569938,0.347979662,1.004209446,5151096,72575366,4712194
11643,1,217784.033,93.3789114,1.006889471,0.09906158300000001,3.1901572739999997,14102507,97731672,6671560
11644,1,322885.0427,140.69717250000002,0.8367308000000001,0.156345758,2.358500813,21287361,105168481,7950352
11645,1,30426.178710000004,80.51708955,2.962512541,1.14900488,3.854111301,8504716,65551531,1625174
11646,1,784873.3711,106.18765520000001,7.852416054,3.398818693,19.7813208,54732658,97776422,16326478
11647,1,295861.249,63.50081316,6.346339897000001,1.056451902,2.791698476,21150008,69462899,8093447
11648,1,530762.6318,78.43741907,11.24526713,0.725618653,4.921198469,35499596,91635643,5123394
11649,1,154242.7634,93.49181114,1.7626785219999999,0.164699434,1.194991018,10001407,74915208,5089133
11650,1,574792.9365,104.82599859999999,3.186700695,0.559296384,2.8563215619999998,37013086,82474521,4075054
11651,1,673646.6443,91.34661917,0.976205214,0.556849368,4.450649026000001,46811795,92353502,7702441
11652,1,541707.8357,127.0399011,4.68124694,0.7121086609999999,8.293612073,36901711,83920880,7786072
11653,1,14906.52124,93.21880631,1.9686219180000002,0.23248448300000002,0.8370078879999999,4043263,63026535,1544629
11654,1,72294.77246000001,81.3201365,3.348827954,1.34150244,1.673038799,8173496,82402915,1706449
11655,1,16063.98413,62.94682272,0.725184898,0.29899879,0.742822805,5523025,64262973,1396957
11656,1,6220.017334,77.36292692,1.129196192,0.2266944,0.189205493,2490805,68059894,2238553
11657,1,70452.16967999999,87.96445926,2.516651387,0.573367847,0.191170654,4746717,70762245,2922149
11658,1,446378.3398,115.8828881,1.042825093,0.511571801,3.223029975,29490774,98097838,18232758
11659,1,320666.624,110.07591370000002,0.825757765,0.295510658,0.738190438,21001874,95856846,7608380
11660,1,267678.5225,103.842109,0.560323826,0.268440126,1.866365424,18466028,96776277,9799263
11661,1,52664.239989999995,78.83524497,4.478364624,0.19432765600000002,0.7679199940000001,3474437,67612607,4377744
11662,1,32186.746089999997,58.56270011,5.83889266,0.149687018,0.348569715,2248742,64896732,4659891
11663,1,5521.206787,43.07002837,0.75427245,0.198724039,0.16861433,368517,65455414,4537657
11664,1,9571.109375,68.63005873,1.2951449959999999,0.339700519,1.65725564,1675512,70960821,4334142
11665,1,275143.8037,89.12833093,5.156605686,1.743212798,2.85039963,20020236,67035342,6141354
11666,1,575652.5994,104.9271325,4.609399857,1.174889426,1.6930501869999999,38943179,80708005,3517179
11667,1,198143.9961,71.28332554,1.630077609,0.605002075,1.1959864709999999,13642596,75389728,6236565
11668,1,213057.0408,142.973907,0.27451927800000003,0.7933772459999999,1.0927608999999998,14666637,93198342,17954784
11669,1,461836.6482,155.5487129,0.6750810559999999,0.31144300399999997,1.22306264,30898799,104962229,13398524
11670,1,92627.99609,71.73710788,1.0266591859999998,0.712617127,0.46856201299999994,5928222,69039935,3051884
11671,1,206336.4353,116.126274,1.6878561719999998,0.198169344,1.202536646,14814307,93741501,9247505
11672,1,396592.3552,133.52788859999998,1.097472616,0.33784489700000003,0.513840495,26387669,107646300,8263828
11673,1,79375.1189,67.5249791,9.658682013,0.520477084,1.88256288,7331883,70066015,4651550
11674,1,586071.3611,90.6836004,1.236226688,0.35308078,0.727612502,39226305,78487425,9175959
11675,1,710652.3086,115.6436471,4.811229644,0.92602159,2.1140572669999997,48756038,84855356,8458168
11676,1,430654.1248,123.4321191,4.606804036000001,1.6085550519999998,4.222611841,31142001,95121581,2965774
11677,1,297691.8398,77.43888089,1.995781096,0.191295107,1.342875801,19762084,75917189,3896791
11678,1,196547.3279,106.1026632,2.387347773,0.31467785,0.90807749,13563341,91522735,5940773
11679,1,209041.8455,69.94158940000001,3.4213021610000003,0.424048807,0.8805729259999999,14449127,84336355,6293288
11680,1,107351.1208,46.09395127,3.891654375,0.17310500899999998,0.6812830120000001,9504195,68902401,2829883
11681,1,16990.58984,35.43037572,5.934411838,0.24635238399999998,0.7353761659999999,1955090,68207900,2710569
11682,1,74030.75952,56.34460794,0.763032385,0.15856546900000001,0.65192745,5138183,73966707,2437017
11683,1,182518.78100000002,93.08648008,2.9447963230000003,0.18019036300000002,2.9374834180000002,12017747,82903594,7282352
11684,1,4105.964844,59.32087788,0.36578495899999997,0.24056219399999998,0.239746615,4595424,68082507,2050444
11685,1,303531.2029,87.90374347,6.760174411,1.589166887,2.2275879819999997,24092137,68698493,7653057
11686,1,281443.5115,67.22596101,2.8418090289999998,0.310947696,2.38147575,20953181,80134885,6193597
11687,1,800345.2947,79.32429483,5.5547135,0.295957293,2.146559485,53296779,95624663,14757495
11688,1,224331.5225,64.74546769,12.26152118,0.473384598,1.484812536,15886768,72030739,5717992
11689,1,5766.325928,60.92616681,0.46845778299999996,0.330433292,0.332978926,2927845,67222741,1929795
11690,1,16160.77319,77.03835382,0.703402105,0.482341055,0.733759073,4977989,64594087,1737317
11691,1,189926.322,99.99901855,5.459201599,0.58953404,2.3374482359999997,15808639,72511702,3501092
11692,1,85376.56812000001,80.80471583,0.559366445,0.260372533,1.384294081,7542383,72937188,2485752
11693,1,16092.54468,43.64048514,0.599869502,0.195472938,0.337926932,2708567,73700373,2996725
11694,1,318924.1599,108.6053951,5.425381778999999,1.162664781,1.6161308980000002,21596795,79234291,8691562
11695,1,36107.42554,145.75588269999997,1.305954338,0.433890121,3.7964375280000002,2810901,63007939,18548399
11696,1,385465.0898,99.16025835,3.475562975,0.7775534140000001,3.803055572,25603888,82544501,7477469
11697,1,181771.822,137.11497230000003,1.429420062,0.606053458,2.675679316,12850833,87925856,6647906
11698,1,232387.7773,120.82373419999999,2.832528223,0.8843110609999999,1.552992886,15433070,88431211,9854306
11699,1,217993.5291,89.96704583,2.220150886,1.562620062,1.1177851859999999,17008401,79418942,3557471
11700,1,52398.74121,82.66309636,1.7778376219999998,0.38666170899999996,0.498856906,3614896,71553538,5802255
11701,1,897516.2791,157.7824283,2.585638327,0.747591353,5.777446034,60066657,116009373,23271507
11702,1,434456.7344,110.2504861,3.49980831,0.6251054189999999,1.416820442,30149192,106819819,10697841
11703,1,195108.0935,83.73180773,3.7605683689999996,0.25663982399999996,1.759906566,15858273,80158020,4917112
11704,1,20289.68359,54.09063349,5.109859279,0.433079255,0.526317669,2008346,70158232,3766264
11705,1,79855.1521,105.77424620000001,1.48723191,0.21887571100000003,0.7090527329999999,5317641,76748864,4209000
11706,1,323185.5662,115.48180320000002,2.6863236639999997,0.195201932,1.111413295,22466435,89725343,5726479
11707,1,2769.003662,37.88417471,0.191763648,0.196516112,0.19873500600000002,231447,66961497,2416493
11708,1,1842.811523,44.43110175,0.222224582,0.197501877,0.22942152300000002,877888,71699285,3347189
11709,1,262361.115,96.06815208,2.422827903,0.614320168,1.0292518,16827069,71698979,4572202
11710,1,280909.0273,107.7628226,2.365157915,0.37480389799999997,1.8304918980000002,19397850,87191439,5261069
11711,1,72069.37671,70.53028598,13.30136572,0.636492038,1.7008199259999999,4732589,76895546,5285016
11712,1,14393.00366,140.48274750000002,0.634137673,0.703299116,2.080173999,5086323,71631629,1502031
11713,1,458756.906,115.3545782,3.6164244410000004,1.261730414,4.086805135,32970917,72926954,8544909
11714,1,70962.65405,155.0768962,3.814581656,1.164566961,0.911265332,11488129,72183986,2386047
11715,1,468589.1406,100.20200179999999,4.376321622,2.721010583,4.472838336000001,36056074,72213936,3344192
11716,1,227550.5615,118.841707,5.682170918,1.7216027459999999,0.8721450159999999,19141766,73688745,3344407
11717,1,974.7021483999999,35.5792435,0.290272607,0.20358071600000002,0.19539541800000002,3310486,64313384,2084211
11718,1,280973.3513,84.77154501,2.208751472,0.18213558300000002,0.411616821,22954637,76459226,7178177
11719,1,2394.339844,62.2010644,0.47665169999999996,0.206064695,0.370313354,2510998,65359348,2653974
11720,1,186203.3896,89.40686577,3.866049994,1.891356894,4.826573399,14614002,79214435,5867521
11721,1,171256.5068,67.68830613,3.089383315,0.775771511,0.23307293199999998,13619762,68971083,5274315
11722,1,70981.15796,85.67794326,2.299125275,0.37772328899999996,0.719185638,4794171,66082606,3619782
11723,1,26904.101319999998,80.2119735,2.401144623,1.115071361,1.8269367269999999,3789347,70086440,3450415
11724,1,1959.4313960000002,48.72274629,0.390871354,0.177045502,0.19352020399999997,2649133,67210532,3051461
11725,1,475668.3416,73.86050381,21.09703561,1.736883461,0.616118249,32131799,64464729,3411827
11726,1,140352.2344,68.39499251,6.847554112999999,0.41408522799999997,10.84601351,11501112,76959229,4896027
11727,1,105288.0662,54.71344920000001,1.34399461,0.506414003,1.19357822,9321287,66150061,3246740
11728,1,11101.76563,84.39398947,0.9184849359999999,0.46730516899999996,1.027833114,3720738,65208748,2990376
11729,1,132311.1875,77.53466337,3.46715824,0.346166829,2.168565019,11516432,67015694,5095549
11730,1,62767.96069,88.66050588,0.723670859,0.23736853800000002,0.538246717,5550103,71384283,3464431
11731,1,249822.9375,95.88037667,5.150421818,0.518252776,0.651830822,16914112,84744549,6578465
11732,1,84092.24585,112.3778504,13.04672388,0.531425823,1.044585326,5705807,80941820,6288299
11733,1,370455.8533,142.40550249999998,2.049472614,0.58337429,2.505609549,24926611,91093267,12879892
11734,1,11585.08179,68.68458358,1.6434911319999999,0.334352669,0.305473047,4145009,66491412,1981275
11735,1,725.9626465,29.58561464,0.18999705100000003,0.20729740100000002,0.205739969,2416137,64856397,2483031
11736,1,104764.4209,79.39198729,7.515738814,0.272319568,0.6975206429999999,9428248,70383939,5230531
11737,1,321126.5017,101.65889179999999,11.34054722,0.237445615,7.960913122000001,22163409,77590763,21358934
11738,1,12029.74609,52.99445127,0.5860693020000001,0.374656414,0.58566458,1905194,68114237,5894358
11739,1,15916.282959999999,84.40461864,4.504870218,0.569576523,5.386643651,2196681,72789980,9910820
11740,1,70405.68359,102.6339433,1.32585934,0.25662173899999996,2.017714432,5489036,70026967,4208285
11741,1,1015035.865,146.4266019,6.572149382,1.214500242,4.251871855,68239753,90581443,12577576
11742,1,5053.228271,89.62212338,0.299300568,0.292439923,0.46684591799999997,4747593,63617957,2474510
11743,1,253346.7412,99.17294218,2.149764164,0.261026906,1.864773302,19685892,81380493,9744633
11744,1,19549.72437,63.8369027,0.646205701,0.366573424,0.286530701,4525925,65399050,2489918
11745,1,1304.46875,49.01524147,0.157166303,0.22000919300000002,0.291261437,3048770,64549662,2309051
11746,1,3284.108398,58.88602728,0.35301238799999995,0.188687055,0.206601615,3356372,69501329,1913430
11747,1,179273.6943,84.29021203,4.75201356,1.491560478,3.9369817719999998,14973222,70447612,7146522
11748,1,60008.46777,65.41626775,1.1501016579999999,0.349560795,2.162797699,5468080,69324906,5527938
11749,1,156914.7256,95.36075495,1.250989151,0.348688615,0.89169078,11884670,79351797,5195868
11750,1,318282.7881,132.1910082,0.7229851429999999,0.225810509,1.6520805530000002,21471024,95317890,10631499
11751,1,353879.3711,197.5352217,0.613116618,0.225765343,2.375339983,24646262,107981292,12392940
11752,1,215555.9648,58.89191429,2.8151046980000003,0.514986441,3.63761139,18646588,72197193,5225304
11753,1,2374.591553,30.44229621,0.19672925100000002,0.219518784,0.25655938,2624337,68352693,1958097
11754,1,136295.3904,137.5674187,3.205638235,1.290577052,1.136985774,9889575,79594643,4128852
11755,1,38933.157960000004,93.93976108,2.234120752,0.252758308,1.059520046,3418369,79076067,5077253
11756,1,773800.7361,138.9062711,1.403768865,0.7074777590000001,3.137776221,51369109,98231151,17947978
11757,1,26860.101319999998,81.96595467,4.324536297,0.43023285,4.682619565,4047341,65620475,12262542
11758,1,54920.761470000005,88.81792625,0.6966654240000001,0.096345841,1.158196979,4040735,81405199,3347809
11759,1,168248.3181,117.7132031,0.642156066,0.517042814,0.712029679,12184885,81312652,8575583
11760,1,359381.3818,100.11095290000002,0.752574867,0.9221448440000001,0.6961937140000001,24591160,94338835,9304754
11761,1,24203.75562,105.7082466,1.68337021,0.326207036,0.247952967,6152747,65776909,2036019
11762,1,1297.657959,54.66256574,0.373204472,0.19485965800000002,0.34265727700000004,3718269,63826818,1890421
11763,1,1811.304443,61.05894749,0.226463003,0.203438079,0.22631305399999999,3053291,64780793,1913503
11764,1,4868.751709,50.31346078,0.336915995,0.206886111,0.21698594,3169813,65002494,2221696
11765,1,8061.654053,50.1571724,1.149423759,0.175785544,0.539422618,2599999,69176962,2780635
11766,1,57726.33496,94.60311318,1.588813096,0.27612793199999996,0.619855048,4301716,64799752,4062960
11767,1,428360.3975,108.1792031,2.170552301,0.2561049,5.225146841,29440706,81037253,12498877
11768,1,309590.9861,85.52922906,9.324544923,0.21448716,2.351271193,21489877,72914838,12481756
11769,1,68776.62109,67.02348986,4.171118756,0.15601764,8.435224032,6214766,73087954,4529177
11770,1,116943.8611,106.1738284,1.105447325,0.22228523600000002,2.00573822,8883009,77803633,9193925
11771,1,581555.8398,81.95480366,1.5532316419999999,0.939551155,1.38219847,39689186,80833552,8810681
11772,1,390481.4841,108.8726578,0.672634555,0.715823735,1.08359308,26670107,85516929,9039659
11773,1,525536.6084,69.54355755,1.9965971969999998,0.575872319,1.643335367,37721816,66707174,24053811
11774,1,102852.8584,69.49240488,2.429036444,0.472671446,1.4968333459999998,6617086,72606769,5150098
11775,1,2680.814209,47.40449898,1.052108268,0.19590106399999999,1.601098226,431035,66654033,3642224
11776,1,52440.7771,61.90629732,1.028863583,0.25439201899999997,1.910221128,3705343,65909480,5160738
11777,1,16652.888430000003,56.25436615,13.08139258,0.18914026399999997,1.204283542,1311429,64651781,5452019
11778,1,34965.18359,62.44409218,3.5495759280000003,0.256321845,1.8758349159999999,2350332,67343753,4992482
11779,1,15581.06152,40.64461065,8.752131432,0.19412322899999998,1.879013253,1058568,66353799,4491066
11780,1,14179.42163,53.69329995,3.7915495339999996,0.230128995,1.681521363,999823,67094721,4398043
11781,1,19840.65991,48.89929064,7.537791834,0.182345029,7.2828023989999995,1319587,65700872,5457995
11782,1,13053.05859,44.59288224,11.82648129,0.19602452199999998,0.29255309,835606,66654082,3430421
11783,1,39400.880619999996,37.97421193,3.8982806000000005,0.23393366300000001,2.098942265,2536449,66283900,3581028
11784,1,33025.01465,40.287589200000006,4.091964856000001,0.214803617,0.551101693,2133836,67184481,3530086
11785,1,507.7148438,13.03705656,4.3803165669999995,0.20442236800000002,0.212642809,42000,66985362,2648136
11786,1,277.5146484,14.38361664,3.628922493,0.203810405,0.123790863,19900,66933143,2958471
11787,1,4832.499756,23.34121368,5.980098614,0.19943215399999997,0.219660425,316357,66657417,2820078
11788,1,23370.67871,49.470546399999996,2.8082987989999997,0.19241781600000002,0.36700030100000003,1547366,65507832,4227029
11789,1,16476.329830000002,38.3717648,7.216407609,0.20925023399999998,0.551144916,1054787,65565465,4437304
11790,1,6239.09375,25.51317062,13.29575609,0.211711195,0.297661603,404778,66642090,2930769
11791,1,15668.40234,29.51798644,3.808051985,0.204686824,0.426190105,1002888,67125967,3218011
11792,1,39902.1189,47.28288166,1.95857492,0.235779961,1.12733631,2554555,67970282,6474863
11793,1,26165.65796,42.86905195,3.5609833010000003,0.204901625,0.273842231,1693819,65523397,4687416
11794,1,29116.678710000004,43.17112287,14.6236154,0.265223643,0.799911785,1891944,67185711,5608034
11795,1,27466.128660000002,44.87865584,19.09508443,0.180495408,0.60577028,1804111,66393996,3967843
11796,1,3648.397461,21.07130751,2.214687894,0.19389350100000002,0.187292462,234570,66705923,2399813
11797,1,5831.777344,38.20483445,10.97051548,0.199134614,0.353345481,386574,66962468,3434120
11798,1,49377.74121,53.59425109,2.634904735,0.375872204,1.604021034,3207156,67135075,4966515
11799,1,12207.96875,39.88604067,3.65339612,0.20742702699999999,0.522103726,843810,66306528,4015107
11800,1,17259.87109,34.86135696,5.453199414,0.18430866199999998,0.529678399,1142462,67128821,2321963
11801,1,187.109375,12.64169688,0.32885043199999997,0.203325035,0.214035589,184200,67403784,1605036
11802,1,100.1708984,17.7049384,0.336207545,0.205645296,0.221750371,146100,67448824,1649876
11803,1,116.77246090000001,15.464551199999999,0.280500092,0.19717009300000002,0.20514004100000002,211100,67113664,2093401
11804,1,172.24121090000003,13.12187463,0.402256546,0.204707715,0.201902809,107900,67031144,2279071
11805,1,80.05371094,12.93552785,0.302239183,0.194475345,0.229095527,41700,67237944,2163771
11806,1,135.52246090000003,10.22023116,1.547639716,0.202634105,0.146057048,53300,67344508,1759196
11807,1,20644.99121,20.55860525,1.9311178869999999,0.18876089199999999,1.588743905,1437390,67414733,1893039
11808,1,185.8398438,11.71920832,0.48118262,0.198125143,0.187617053,80800,66211057,2973021
11809,1,265018.6443,71.22216939,1.2669987809999999,0.38912432399999997,5.016318365,17999809,66530264,10248398
11810,1,286472.8896,69.38994595,1.4324159140000001,0.88985859,7.271914923,19259228,71488836,12344024
11811,1,444115.9365,66.51010078,2.116586602,0.387094493,4.370332502,30781948,69517029,15384468
11812,1,184942.1521,63.30672327,3.529306278,0.381504603,4.790437602,12356319,69312464,9989005
11813,1,317885.2517,66.94831699,1.294396227,1.2045003779999999,6.2516340260000005,25056269,70034290,13114193
11814,1,163753.6475,56.81435641,1.90103787,0.42271312200000005,6.581836172,12241826,67445724,8015457
11815,1,136694.3318,50.01931024,1.4074200369999998,0.44249853,2.4377878369999997,13229597,66193833,9115832
11816,1,180267.0273,46.59673395,2.575944249,0.293553482,4.496195659,13876460,61500259,11031694
11817,1,156230.6443,49.32376446,4.127795906,0.313563628,5.9243555610000005,12442121,65439682,8271465
11818,1,86630.58568999999,46.27518054,3.002004064,0.307075695,3.050647806,7509611,63825355,6026820
11819,1,102690.7256,41.41477507,0.460047085,0.63445199,2.5658506340000002,9136208,65187548,7419993
11820,1,33174.65234,31.90315852,1.189658315,0.365042645,0.6299751570000001,5826878,61429978,5235429
11821,1,107457.9521,42.18925922,0.7197446759999999,0.375459259,2.3592516669999997,10541662,64361628,5953705
11822,1,87607.54688,41.81515079,3.148890844,0.590315758,1.751507689,8176492,60923992,6366079
11823,1,125181.9287,40.76145353,1.195867657,0.729080099,3.561540888,9223294,66458642,7424349
11824,1,172028.4756,39.21676726,1.80119062,0.105354481,2.407987221,13553050,62883680,8157072
11825,1,84495.74976,45.82266418,3.372165903,0.194844307,2.3370419719999997,6915405,63398069,6099402
11826,1,31379.88965,32.73662358,0.33408720000000003,0.278646563,1.088493938,4838278,62569831,4831089
11827,1,770.1657715,13.68192488,0.232897455,0.21081988100000001,0.271770348,2710675,63165224,3789486
11828,1,141.9782715,18.56173715,0.17775417699999999,0.198886206,0.20323493199999998,2444637,63295566,3709096
11829,1,96.359375,9.606300321,0.227125235,0.198646475,0.20718578,2436648,63582493,3505976
11830,1,119.03808590000001,16.28864845,0.20158610600000001,0.19770269199999999,0.239861093,2662074,63600793,3250921
11831,1,130.99975590000003,13.19711402,0.183455625,0.20135488699999998,0.20776425399999998,2632379,63475996,3329251
11832,1,97.75756836,13.32115329,0.21803632399999998,0.205261795,0.19962571,2396759,63638214,3552376
11833,1,146.7773438,13.53084403,0.22371195300000002,0.19853968100000002,0.19664587600000002,1873984,63463332,3972256
11834,1,1850.183594,12.92129873,0.5063246370000001,0.195994581,0.242174114,2531774,62925478,4213198
11835,1,118.6071777,11.81394667,0.23798887,0.204614899,0.185892406,2540861,62805143,3889576
11836,1,1700.335693,16.16660542,0.259499996,0.20302857600000002,0.192854205,2246631,65106166,3344681
11837,1,75351.99121000001,35.43687995,0.593116639,0.128297886,1.87345633,7367350,62467623,6478746
11838,1,73272.60132,39.96403412,1.216814936,0.261560838,3.1014869789999997,5606971,64157002,8695211
11839,1,165448.072,45.56227495,1.4744408530000002,0.6655759,2.250205939,12308381,67862529,6142384
11840,1,23702.517330000002,27.58238724,0.976848605,0.305255772,0.688670599,3703293,63654018,4382450
11841,1,158.345459,11.66621558,0.273667183,0.20099324600000001,0.20231855699999998,2426993,62803124,3980296
11842,1,120.2692871,15.69322605,0.259778064,0.201325157,0.231328972,2451057,63389828,3424496
11843,1,111.5681152,9.662619259,0.232118527,0.194554245,0.22441523300000002,2470863,63812676,3241096
11844,1,126.62109380000001,12.51989627,0.201218567,0.20046341399999998,0.22146945399999998,2506084,63712337,3188211
11845,1,59935.21777,44.39927813,2.405332104,0.180084997,2.443663367,5862918,64289758,5225008
11846,1,114427.5564,45.12832993,1.199507218,0.41792216600000004,0.654384909,9160405,62665929,7934984
11847,1,263335.9365,57.29470825,2.263140533,0.40423809,3.806038886,19007790,65483979,11191471
11848,1,206456.9756,59.07063436,1.686392085,0.236359143,3.675378587,14289134,67896575,9673650
11849,1,233836.2263,44.57270001,1.744252396,0.283562183,2.303563735,17506753,64507801,10960681
11850,1,6028.347412,25.63808736,0.261757495,0.20323923800000002,0.212063893,2194503,63984794,4185007
11851,1,165060.3923,41.83505266,1.1571902440000001,0.595728566,2.0365792259999997,13248957,65081399,7433405
11852,1,163028.4119,55.8191048,2.884816109,0.252182769,3.897550433,11136691,67218266,6908948
11853,1,378705.32399999996,53.37433904,2.514857007,0.535008441,3.520177232,27352807,63836881,12683984
11854,1,315588.0313,55.50914022,1.869518505,0.600802563,5.99237926,21866898,67322727,18978907
11855,1,481948.2881,51.89336789,1.87866094,0.7943845709999999,2.889017851,32590392,71569326,12623751
11856,1,88662.0625,40.40959419,2.092699253,0.259716614,4.034421367,6431272,66494622,4900671
11857,1,100952.9607,37.00282071,1.095254758,0.415169323,2.204000417,8438177,63290431,6048354
11858,1,131145.0291,45.30402669,1.9865871880000001,0.31862247899999996,4.189792441,9730485,65246353,6965844
11859,1,191186.5935,39.99955749,1.705766051,0.49350859799999997,2.040909804,13685859,61763179,9059078
11860,1,45358.583739999995,33.17435886,4.589103400000001,0.22399939,0.521702133,4639085,63896828,5245119
11861,1,61764.506839999995,53.018899100000006,3.130583816,0.217027578,1.9597040719999999,4660630,64900096,6173022
